Dates,Temperature,HeatIndex,Precipitation,WindSpeed,WindDirection,Visibility,CloudCover,RelativeHumidity
1/13/2013 2:00,27,29.2,0,18.4,270,10.5,27.5,74.14
1/13/2013 7:00,27.9,31.3,0,20.5,260,10.5,60,77.02
1/13/2013 8:00,28.1,31.4,0,25.9,290,11,30,74.31
1/13/2013 9:00,30.1,34.3,0,29.5,290,11,30,66.19
1/13/2013 10:00,30.2,34.8,0,31.3,290,10,30,67.23
1/13/2013 11:00,32,37.9,0,31.3,270,10.5,50,62.71
1/13/2013 13:00,30.9,35.8,0,18.4,270,8,55,64.02
1/13/2013 15:00,31,34.6,0,18.4,250,10.5,27.5,58.81
1/13/2013 16:00,32,36.6,0.2,22.3,300,10.5,60,58.68
1/13/2013 17:00,30,33.3,0,25.9,330,10.5,27.5,62.28
1/14/2013 9:00,27,29.6,0,14.8,270,10.5,89,78.78
1/14/2013 10:00,28,31.4,0,25.3,280,10.3,89.3,75.21
1/14/2013 11:00,29.1,32.9,0,24.1,270,11,90,70.12
1/14/2013 12:00,31.1,35.6,0,27.7,270,11,90,62.51
1/14/2013 13:00,32.4,37.5,0,31.3,270,10.5,55,58.59
1/14/2013 14:00,32,35.8,0,25.9,280,10.5,50,55.56
1/14/2013 15:00,31,34.6,0,29.5,300,10.5,89,58.81
1/14/2013 16:00,28.7,32.7,0,27.7,280,10.5,70,73.3
1/15/2013 8:00,27,29.6,0,16.6,270,9,27.5,78.78
1/15/2013 9:00,29,33.6,0,20.5,280,10.5,27.5,74.47
1/15/2013 10:00,28.2,31.8,0,21,270,10.3,66.6,74.64
1/15/2013 11:00,30,34.1,0,22.3,280,10.5,50,66.18
1/15/2013 12:00,30,35.1,0,22.3,290,10.5,50,70.29
1/15/2013 13:00,28.2,33.2,2,18.4,300,9.3,48.3,83.48
1/16/2013 9:00,28,31.3,0,22.3,260,10.5,50,74.3
1/16/2013 10:00,28,30.9,0,19.8,257,10.3,48.3,71.36
1/16/2013 11:00,29,32.7,0,16.6,270,10.5,27.5,70.11
1/16/2013 12:00,30.1,34.3,0,20.5,310,11,50,66.19
1/16/2013 13:00,30.7,36.2,0,16,283,10.3,89.3,67.66
1/16/2013 14:00,31,35.5,0,20.5,300,10.5,50,62.5
1/16/2013 15:00,32,36.8,0,20.5,290,10.5,50,59.04
1/16/2013 16:00,30.1,35.4,0,24.7,300,10.3,45,70.31
1/16/2013 17:00,29.1,32.1,0,18.4,300,11,30,65.99
1/16/2013 18:00,28.1,31.4,0,11.2,300,11,30,74.31
1/16/2013 19:00,27.1,29.2,0,13.9,240,10.5,60,72.37
1/17/2013 7:00,27.1,29.8,0,11.2,270,10,50,79.27
1/17/2013 8:00,29,32.7,0,16.6,270,10,0,70.11
1/17/2013 9:00,30.1,33.4,0,20.5,260,11,30,62.29
1/17/2013 10:00,30.4,34.7,0,20.5,270,10.5,45,64.3
1/17/2013 11:00,32,35.8,0,20.5,260,10.5,50,55.56
1/17/2013 12:00,32,36.8,0,20.5,260,10.5,50,59.04
1/17/2013 13:00,29.9,34.1,0,22.3,310,8,90,67.36
1/17/2013 14:00,28,30.7,0,20.5,260,9,27.5,69.92
1/17/2013 15:00,29,32,0,20.5,290,10.5,27.5,65.98
1/17/2013 16:00,30,33.7,0,16.6,293,10.3,48.3,64.58
1/17/2013 17:00,29,32,0,18.4,290,8,27.5,65.98
1/18/2013 7:00,27,30.2,0,14.8,300,4,38.3,84.02
1/18/2013 8:00,28.1,31.4,0,16.6,270,5,30,74.31
1/18/2013 10:00,30.2,34.6,0,33.5,290,8,60,66.22
1/18/2013 11:00,30,33.3,0,35.3,280,8,50,62.28
1/18/2013 12:00,30.1,35.2,0,27.7,260,11,30,70.3
1/18/2013 14:00,28,31.9,0,11.2,270,8,27.5,78.92
1/18/2013 15:00,30,33.3,0,20.5,270,8,27.5,62.28
1/18/2013 16:00,30,33.6,0,22.3,260,10.3,48.3,63.56
1/18/2013 18:00,29.1,32.1,0,9.4,260,11,30,65.99
1/18/2013 19:00,28.2,31.9,0,0,0,10.3,38.3,75.39
1/18/2013 20:00,28.1,31.4,0,9.4,210,11,50,74.31
1/18/2013 21:00,27,29.6,0,0,0,10.5,27.5,78.78
1/18/2013 23:00,27.1,29.7,0,9.4,260,11,30,78.79
1/19/2013 0:00,27.1,29.7,0,11.2,270,11,30,78.79
1/19/2013 10:00,31.4,37.7,0,22.3,260,10,50,67.25
1/19/2013 12:00,32,36.8,0,14.8,260,10.5,89,59.04
1/19/2013 13:00,32.9,39.3,0,20.5,280,10.3,86,60.32
1/19/2013 15:00,30.1,34.3,0,35.3,300,11,50,66.19
1/19/2013 16:00,28.6,32.8,0.2,13,275,8,75,75.53
1/19/2013 17:00,29,32.7,0,13,290,10.5,50,70.11
1/20/2013 8:00,27,30.1,0,16.6,270,7,27.5,83.68
1/20/2013 10:00,30.1,36.1,0,22.3,310,10,80,73.75
1/20/2013 12:00,31,35.5,0,20.5,300,10.5,27.5,62.5
1/20/2013 13:00,29,32.3,0,31.6,313,8,92.7,68.28
1/20/2013 15:00,27,29.6,0,24.1,310,9,27.5,78.78
1/20/2013 16:00,27.2,30.2,0.9,22.3,290,8,51.6,80.57
1/20/2013 17:00,27,29.6,0,18.4,260,7,50,78.78
1/21/2013 8:00,28,31.9,0,13,260,4,27.5,78.92
1/21/2013 9:00,30.1,35.2,0,16.6,270,8,30,70.3
1/21/2013 10:00,31.1,37,0,18.4,270,9.5,70,67.6
1/21/2013 11:00,31,35.5,0,20.5,280,10.5,50,62.5
1/21/2013 12:00,32,37.9,0,20.5,300,10.5,50,62.71
1/21/2013 13:00,32.5,38.6,0,18.4,300,10.5,60,60.61
1/21/2013 14:00,32,37.9,0,20.5,320,9,40,62.71
1/21/2013 15:00,29,32.7,0,31.3,300,4,50,70.11
1/22/2013 8:00,27.1,30.2,0,11.2,280,11,30,83.68
1/22/2013 9:00,29.1,32.9,0,13,280,11,30,70.12
1/22/2013 10:00,30,35.3,0,18.4,300,10.5,55,71.78
1/22/2013 11:00,30,35.1,0,20.5,300,10.5,50,70.29
1/22/2013 12:00,31,35.5,0,18.4,290,10.5,50,62.5
1/22/2013 13:00,31.1,36.5,0,18.4,300,10.5,70,65.41
1/22/2013 14:00,27,30.1,0,20.5,300,10.5,50,83.68
1/22/2013 15:00,28,31.3,0,16.6,290,10.5,27.5,74.3
1/22/2013 16:00,28.2,31.9,0.5,8.3,265,10.5,65,75.92
1/22/2013 17:00,27,29.6,0,5.4,210,10.5,27.5,78.78
1/22/2013 18:00,27,29.6,0,5.4,180,10.5,50,78.78
1/23/2013 8:00,28.1,32.1,0,13,280,5,30,78.93
1/23/2013 9:00,29,33.6,0,18.4,280,10.5,27.5,74.47
1/23/2013 10:00,29.7,35.5,0,18.4,290,10,60,75.47
1/23/2013 12:00,32.1,35.9,0,18.4,270,11,50,55.58
1/23/2013 13:00,32.2,37.4,0,22.3,290,10.5,40,59.45
1/23/2013 14:00,31,35.5,0,54,300,10.5,27.5,62.5
1/23/2013 15:00,29,31.4,0,29.5,310,10.5,27.5,62.06
1/23/2013 16:00,29.1,33.3,0,20.5,330,10.5,60,72.06
1/23/2013 17:00,29.1,32.9,0,24.1,320,11,50,70.12
1/23/2013 18:00,28.1,31.4,0,22.3,300,11,50,74.31
1/23/2013 19:00,27.6,31.5,0,18.4,275,10.5,65,82.5
1/23/2013 20:00,27,29.2,0,13,270,10.5,50,74.14
1/24/2013 9:00,29,32.7,0,16.6,300,10.5,27.5,70.11
1/24/2013 10:00,28.6,32,0,22.8,300,8.7,92.7,70.46
1/24/2013 14:00,27.1,30.2,0,13,300,8,50,83.68
1/24/2013 15:00,27.1,30.2,0,14.8,290,11,50,83.68
1/24/2013 16:00,27.3,30.6,0,13,270,10.5,75,80.51
1/24/2013 17:00,27,29.6,0,11.2,270,10.5,50,78.78
1/24/2013 18:00,27,30.1,0,9.4,240,10.5,50,83.68
1/25/2013 9:00,29,32.7,0,14.8,270,8,27.5,70.11
1/25/2013 10:00,30,34.4,0,12.4,277,7,45,67.26
1/25/2013 11:00,30.1,34.3,0,14.8,300,11,50,66.19
1/25/2013 12:00,31,35.5,0,20.5,290,10.5,27.5,62.5
1/25/2013 13:00,31.3,36.3,0,16.6,303,10.3,63.3,62.94
1/25/2013 14:00,33.1,38.2,0,14.8,270,11,30,55.82
1/25/2013 15:00,33,38.1,0,14.8,290,10.5,50,55.81
1/25/2013 16:00,32.6,38.5,0,22.3,290,8,100,60.25
1/26/2013 8:00,28,31.9,0,9.4,280,8,27.5,78.92
1/26/2013 9:00,29.1,32.9,0,3.6,210,11,30,70.12
1/26/2013 10:00,30.5,34.8,0,9.4,270,10.5,65,64.69
1/26/2013 11:00,31,35.5,0,14.8,280,10.5,50,62.5
1/26/2013 12:00,32,36.8,0,18.4,300,10.5,27.5,59.04
1/26/2013 13:00,31,35.4,0,13,280,10.3,63.3,61.87
1/26/2013 14:00,27.1,29.7,0,18.4,160,4,50,78.79
1/27/2013 8:00,28.1,31.4,0,7.6,220,10,0,74.31
1/27/2013 9:00,30,33.3,0,13,270,10,0,62.28
1/27/2013 10:00,30.8,35.4,0,11.2,270,17.7,21.7,64.11
1/27/2013 11:00,31,34.6,0,9.4,280,10.5,89,58.81
1/27/2013 12:00,31.1,34.7,0,9.4,300,11,90,58.83
1/27/2013 13:00,32,38.1,0,14.8,310,10.5,90,63.65
1/27/2013 16:00,26.9,29.5,19,14.8,350,9,66.6,81.17
1/27/2013 19:00,27.1,30.5,0,11.2,320,10.3,92.7,85.04
1/28/2013 8:00,28.1,31.4,0,7.6,270,5,30,74.31
1/28/2013 10:00,30.2,34.8,0,7.6,110,9,28.3,67.02
1/28/2013 11:00,31,34.6,0,9.4,100,10.5,50,58.81
1/28/2013 12:00,31,37.7,0,13,50,10.5,27.5,70.48
1/28/2013 13:00,32,39.3,0,9.4,180,10.3,35,67.24
1/28/2013 14:00,31,36.5,0,13,100,10.5,50,66.38
1/28/2013 15:00,30.1,35.2,0,16.6,110,8,50,70.3
1/29/2013 8:00,27,29.2,0,11.2,260,10.5,27.5,74.14
1/29/2013 9:00,29,32.7,0,14.8,290,10.5,27.5,70.11
1/29/2013 10:00,30.1,35.7,0,10.3,190,10.5,35,72.01
1/29/2013 11:00,31,35.5,0,18.4,270,10.5,50,62.5
1/29/2013 12:00,31.1,35.6,0,9.4,260,11,50,62.51
1/29/2013 13:00,32,37.2,0,17.2,290,10.3,60,60.13
1/29/2013 14:00,32.1,38,0,18.4,270,11,90,62.73
1/29/2013 15:00,28,30.7,0,14.8,290,10.5,50,69.92
1/29/2013 16:00,28.1,31.3,0.4,8.2,350,10.3,63.3,72.54
1/29/2013 17:00,28,30.7,0,5.4,200,10.5,50,69.92
1/29/2013 20:00,27,29.2,0,11.2,320,10.5,27.5,74.14
1/30/2013 8:00,28,31.3,0,5.4,210,8,27.5,74.3
1/30/2013 10:00,30,34.5,0,8.5,310,7,40,68.2
1/30/2013 11:00,32,37.9,0,9.4,300,8,27.5,62.71
1/30/2013 12:00,32,37.9,0,14.8,280,10.5,50,62.71
1/30/2013 13:00,32.3,38.6,0,16,267,10.3,60,62.53
1/30/2013 14:00,32,35.8,0,18.4,270,10.5,27.5,55.56
1/30/2013 15:00,30,34.1,0,14.8,180,9,50,66.18
1/31/2013 8:00,28.1,32.1,0,11.2,290,9,30,78.93
1/31/2013 9:00,28.1,31.4,0,11.2,310,9,30,74.31
1/31/2013 11:00,31,35.5,0,11.2,70,10.5,50,62.5
1/31/2013 12:00,31,36.5,0,13,50,10.5,50,66.38
1/31/2013 13:00,31.3,37.7,0,13,75,10.5,65,67.25
1/31/2013 14:00,31,35.5,0,14.8,80,10.5,27.5,62.5
1/31/2013 15:00,30,34.1,0,18.4,10,8,50,66.18
1/31/2013 16:00,28.4,33.3,0,13,320,5,65,80.17
1/31/2013 18:00,27,29.2,0,5.4,350,7,27.5,74.14
2/1/2013 13:00,30.5,37,0.2,16.7,25,7,70,72.1
2/1/2013 14:00,30,34.1,0,14.8,60,7,50,66.18
2/1/2013 15:00,29.1,32.9,0,13,50,11,50,70.12
2/1/2013 16:00,27.1,30.8,0.6,7.4,270,8,70,88.05
2/2/2013 8:00,27.1,30.8,0,1.8,170,4,30,88.84
2/2/2013 9:00,29,35.6,0,3.6,100,6,27.5,83.9
2/2/2013 10:00,29,34.7,0,7.6,120,7,63.3,79.38
2/2/2013 12:00,28,31.9,0,7.6,360,7,50,78.92
2/2/2013 13:00,27.2,30.8,2,9.4,40,7,63.3,84.88
2/2/2013 14:00,28.1,32.1,0,13,70,8,30,78.93
2/2/2013 15:00,29.1,33.7,0,13,70,1,50,74.47
2/2/2013 16:00,29.2,34.5,0,3.8,50,9,70,76.3
2/2/2013 17:00,28.1,32.1,0,11.2,110,11,90,78.93
2/2/2013 18:00,28,31.9,0,7.6,30,10.5,89,78.92
2/2/2013 19:00,27.3,31.2,7,4.5,160,3,95,86
2/3/2013 9:00,29,33.6,0,9.4,50,10.5,27.5,74.47
2/3/2013 10:00,30,36.1,0,14.8,80,10.5,40,74.62
2/3/2013 11:00,30.1,35.2,0,11.2,100,8,30,70.3
2/3/2013 12:00,31,36.5,0,18.4,50,7,50,66.38
2/3/2013 13:00,27.3,30.5,0,16.6,340,7,60,79.31
2/3/2013 14:00,28.1,31.4,0,13,20,11,30,74.31
2/3/2013 15:00,28.1,32.1,0,13,50,11,30,78.93
2/3/2013 16:00,28.2,31.9,0,9.4,60,10.3,48.3,75.39
2/3/2013 17:00,28.1,32.1,0,11.2,50,11,30,78.93
2/3/2013 18:00,27.1,29.7,0,9.4,100,11,30,78.79
2/3/2013 19:00,27.6,31,0,6.5,165,10.5,60,79.34
2/3/2013 21:00,27,30.1,0,5.4,190,10.5,50,83.68
2/3/2013 22:00,26.8,30,0,3.6,220,10.5,65,88.29
2/4/2013 8:00,29,32.7,0,9.4,60,10.5,27.5,70.11
2/4/2013 9:00,29.1,33.7,0,9.4,110,11,30,74.47
2/4/2013 10:00,30.1,36.5,0,13,130,10.5,45,74.64
2/4/2013 11:00,30,34.1,0,13,110,10.5,27.5,66.18
2/4/2013 12:00,31,37.7,0,13,90,10.5,27.5,70.48
2/4/2013 13:00,30.4,36,0,14.8,60,10.3,38.3,69.26
2/4/2013 14:00,31.1,37.9,0,14.8,80,11,30,70.48
2/4/2013 15:00,31,37.7,0,13,60,10.5,27.5,70.48
2/4/2013 16:00,29.6,34.9,0,13,100,10.3,38.3,73.53
2/4/2013 17:00,29.1,33.7,0,7.6,30,11,30,74.47
2/4/2013 18:00,29,33.6,0,5.4,80,10.5,27.5,74.47
2/4/2013 19:00,29.3,34.8,0,11.2,30,10.5,60,76.78
2/4/2013 22:00,27.2,30.6,0,7.6,260,10,100,84.7
2/5/2013 8:00,28.1,32.1,0,5.4,260,4,30,78.93
2/5/2013 10:00,31,36.2,0,8,50,8,31.7,65.06
2/5/2013 11:00,31,36.5,0,13,60,10.5,27.5,66.38
2/5/2013 12:00,31.1,36.7,0,13,70,11,30,66.39
2/5/2013 13:00,32.3,39,0,13.9,95,10.5,35,63.17
2/5/2013 15:00,32,37.9,0,24.1,50,10.5,27.5,62.71
2/5/2013 16:00,30.2,34,0,13.6,47,10.3,63.3,63.47
2/5/2013 17:00,29.1,32.9,0,11.2,60,11,50,70.12
2/5/2013 18:00,29,33.6,0,11.2,30,10.5,27.5,74.47
2/5/2013 19:00,29.2,34.5,0,7.4,40,8,38.3,76.3
2/5/2013 21:00,27,29.6,0,9.4,250,5,50,78.78
2/6/2013 8:00,28,31.3,0,7.6,270,5,27.5,74.3
2/6/2013 9:00,30,35.1,0,7.6,300,10.5,27.5,70.29
2/6/2013 11:00,32,39.2,0,9.4,70,10.5,27.5,66.58
2/6/2013 12:00,32,37.9,0,13,90,10.5,50,62.71
2/6/2013 13:00,32.4,37,0,13.6,93,10.3,38.3,56.79
2/6/2013 14:00,32,35.8,0,13,90,10.5,27.5,55.56
2/6/2013 15:00,33.1,36.2,0,9.4,120,11,30,49.41
2/6/2013 16:00,32.8,34.9,0,16.6,60,10.5,45,46.1
2/6/2013 17:00,31,34.6,0,14.8,30,10.5,27.5,58.81
2/6/2013 18:00,30,33.3,0,9.4,20,8,27.5,62.28
2/6/2013 19:00,29.4,34,0,9.4,20,9,45,71.18
2/6/2013 20:00,29.1,33.7,0,9.4,20,11,30,74.47
2/6/2013 21:00,29,32.7,0,5.4,320,10.5,27.5,70.11
2/6/2013 22:00,28.4,32.3,0,5.4,320,10.3,45,75.42
2/6/2013 23:00,27.1,29.7,0,7.6,270,7,30,78.79
2/7/2013 0:00,27,29.6,0,11.2,270,7,27.5,78.78
2/7/2013 2:00,29.1,32.9,0,11.2,250,6,30,70.12
2/7/2013 10:00,31.2,36,0,3.8,60,10.5,45,62.54
2/7/2013 11:00,31,36.5,0,13,80,10.5,27.5,66.38
2/7/2013 12:00,31,35.5,0,11.2,80,10.5,27.5,62.5
2/7/2013 13:00,32.4,37.6,0,10,90,10.3,38.3,58.78
2/7/2013 15:00,30,34.1,0,22.3,40,10.5,27.5,66.18
2/7/2013 16:00,31.4,35.5,0,16,40,10.3,45,59.5
2/7/2013 17:00,30,34.1,0,16.6,30,10.5,27.5,66.18
2/7/2013 18:00,29.1,32.1,0,14.8,40,11,30,65.99
2/7/2013 19:00,29.4,34.1,0,10.3,25,10.5,55,71.9
2/7/2013 20:00,29,32.7,0,11.2,20,10.5,27.5,70.11
2/7/2013 21:00,28,31.3,0,9.4,20,10.5,27.5,74.3
2/7/2013 23:00,28.1,30.8,0,5.4,340,11,30,69.93
2/8/2013 0:00,27,29.2,0,5.4,310,10.5,27.5,74.14
